API,label
amazonaws.com:polly,2
amazonaws.com:pricing,5
amazonaws.com:rds,6
amazonaws.com:redshift,6
amazonaws.com:rekognition,3
amazonaws.com:resource-groups,4
amazonaws.com:resourcegroupstaggingapi,2
amazonaws.com:route53,3
amazonaws.com:route53domains,3
amazonaws.com:runtime.lex,5
amazonaws.com:runtime.sagemaker,1
amazonaws.com:s3,6
amazonaws.com:sagemaker,3
amazonaws.com:sdb,4
amazonaws.com:serverlessrepo,2
amazonaws.com:servicecatalog,6
amazonaws.com:servicediscovery,4
amazonaws.com:shield,4
amazonaws.com:sms,4
amazonaws.com:snowball,4
amazonaws.com:sns,3
amazonaws.com:sqs,4
amazonaws.com:ssm,6
amazonaws.com:states,4
amazonaws.com:storagegateway,6
amazonaws.com:streams.dynamodb,2
amazonaws.com:sts,2
amazonaws.com:support,4
amazonaws.com:swf,3
amazonaws.com:transcribe,5
amazonaws.com:translate,1
amazonaws.com:waf,6
amazonaws.com:waf-regional,6
amazonaws.com:workdocs,3
amazonaws.com:workmail,3
amazonaws.com:workspaces,4
amazonaws.com:xray,2
anchore.io,3
apache.org:qakka,2
apacta.com,6
api2cart.com,6
apigee.net:marketcheck-cars,4
apimatic.io,1
apis.guru,1
apitore.com:2chMatomeFeedsApis,1
apitore.com:certificateFeedsApis,1
apitore.com:cosineSimilarity,1
apitore.com:designFeedsApis,1
apitore.com:documentFrequencyApis,1
apitore.com:gameFeedsApis,1
apitore.com:japaneseWordnetApis,1
apitore.com:kmeansClusteringByWord2vec,1
apitore.com:kuromojiApis,5
apitore.com:languageDetectionApis,1
apitore.com:newsFeedsApis,1
apitore.com:pioneerBlogFeedsApis,1
apitore.com:rss2jsonApis,1
apitore.com:sentenceSeparatorApis,1
apitore.com:sentenceSimilarity,1
apitore.com:sentencepieceApis_tweet_,1
apitore.com:sentencepieceApis_wikipedia_,1
apitore.com:sentimentApis,1
apitore.com:synonymApis,1
apitore.com:techFeedsApis,1
apitore.com:text2labelByTfidfApis,1
apitore.com:text2labelByWordVectorApis,1
apitore.com:travelFeedsApis,1
apitore.com:tweetSummarizationApis,1
apitore.com:twitterApis,5
apitore.com:twitterApisWithSentimentByApitoreSentimentApi,1
apitore.com:twitterApisWithWord2vecQueryExpansion,1
"apitore.com:twitterApisWithWord2vecQueryExpansion,AndAddSentimentByApitoreSentimentApi",1
apitore.com:url2hrefApis,1
apitore.com:url2htmlApis,1
apitore.com:url2labelByTfidfApis,1
apitore.com:url2labelByWordVectorApis,1
apitore.com:url2srcApis,1
apitore.com:url2textApis,1
apitore.com:word2vecApis,5
apitore.com:wordnetApis,2
apitore.com:wordnetHypernymApis,1
apitore.com:wordnetHyponymApis,1
apitore.com:wordnetSimilarityApis,2
apitore.com:wordnetSynonymApis,1
apitore.com:wordnetTranslationApis,1
apitore.com:wordsToVectorsApis,1
applicationinsights.io:applicationinsights-AppInsights,2
appveyor.com,3
archive.org:search,5
archive.org:wayback,1
art19.com,4
ato.gov.au,3
aucklandmuseum.com,5
authentiq.io,2
avaza.com,3
aviationdata.systems,5
azure.com:advisor,2
azure.com:analysisservices,2
azure.com:apimanagement,5
azure.com:apimanagement-apimapis,3
azure.com:apimanagement-apimauthorizationservers,5
azure.com:apimanagement-apimbackends,5
azure.com:apimanagement-apimcertificates,5
azure.com:apimanagement-apimdeployment,2
azure.com:apimanagement-apimdiagnostics,2
azure.com:apimanagement-apimemailtemplate,5
azure.com:apimanagement-apimgroups,2
azure.com:apimanagement-apimidentityprovider,5
azure.com:apimanagement-apimloggers,5
azure.com:apimanagement-apimnetworkstatus,1
azure.com:apimanagement-apimnotifications,2
azure.com:apimanagement-apimopenidconnectproviders,5
azure.com:apimanagement-apimproducts,4
azure.com:apimanagement-apimproperties,5
azure.com:apimanagement-apimquotas,5
azure.com:apimanagement-apimreports,2
azure.com:apimanagement-apimsubscriptions,2
azure.com:apimanagement-apimtagresources,1
azure.com:apimanagement-apimtags,4
azure.com:apimanagement-apimtenant,2
azure.com:apimanagement-apimusers,2
azure.com:apimanagement-apimversionsets,5
azure.com:applicationinsights-aiOperations_API,1
azure.com:applicationinsights-componentAnnotations_API,5
azure.com:applicationinsights-componentApiKeys_API,5
azure.com:applicationinsights-componentContinuousExport_API,5
azure.com:applicationinsights-componentFeaturesAndPricing_API,5
azure.com:applicationinsights-componentProactiveDetection_API,5
azure.com:applicationinsights-componentWorkItemConfigs_API,5
azure.com:applicationinsights-components_API,5
azure.com:applicationinsights-favorites_API,5
azure.com:applicationinsights-webTestLocations_API,1
azure.com:applicationinsights-webTests_API,5
azure.com:authorization,4
azure.com:authorization-authorization-ClassicAdminCalls,1
azure.com:authorization-authorization-RACalls,2
azure.com:authorization-authorization-RoleBasedCalls,4
azure.com:automation-account,2
azure.com:automation-certificate,5
azure.com:automation-connection,5
azure.com:automation-connectionType,5
azure.com:automation-credential,5
azure.com:automation-dscCompilationJob,5
azure.com:automation-dscConfiguration,5
azure.com:automation-dscNode,2
azure.com:automation-dscNodeConfiguration,5
azure.com:automation-hybridRunbookWorkerGroup,5
azure.com:automation-job,2
azure.com:automation-jobSchedule,5
azure.com:automation-linkedWorkspace,1
azure.com:automation-module,2
azure.com:automation-runbook,4
azure.com:automation-schedule,5
azure.com:automation-softwareUpdateConfiguration,5
azure.com:automation-softwareUpdateConfigurationMachineRun,1
azure.com:automation-softwareUpdateConfigurationRun,1
azure.com:automation-sourceControl,5
azure.com:automation-sourceControlSyncJob,5
azure.com:automation-variable,5
azure.com:automation-webhook,5
azure.com:azsadmin-Alert,5
azure.com:azsadmin-CommerceAdmin,1
azure.com:azsadmin-EdgeGateway,1
azure.com:azsadmin-EdgeGatewayPool,1
azure.com:azsadmin-FabricLocation,1
azure.com:azsadmin-FileShare,1
azure.com:azsadmin-InfraRole,1
azure.com:azsadmin-InfraRoleInstance,5
azure.com:azsadmin-IpPool,5
azure.com:azsadmin-LogicalNetwork,1
azure.com:azsadmin-LogicalSubnet,1
azure.com:azsadmin-MacAddressPool,1
azure.com:azsadmin-Operations,1
azure.com:azsadmin-RegionHealth,1
azure.com:azsadmin-ResourceHealth,1
azure.com:azsadmin-ScaleUnit,1
azure.com:azsadmin-ScaleUnitNode,5
azure.com:azsadmin-ServiceHealth,1
azure.com:azsadmin-SlbMuxInstance,1
azure.com:azsadmin-StoragePool,1
azure.com:azsadmin-StorageSystem,1
azure.com:azsadmin-Volume,1
azure.com:azurestack-AzureStack,1
azure.com:azurestack-CustomerSubscription,5
azure.com:azurestack-Product,5
azure.com:azurestack-Registration,5
azure.com:batch-BatchManagement,4
azure.com:batchai-BatchAI,4
azure.com:billing,5
azure.com:cdn,4
azure.com:cognitiveservices,2
azure.com:cognitiveservices-ComputerVision,2
azure.com:cognitiveservices-ContentModerator,4
azure.com:cognitiveservices-Face,4
azure.com:cognitiveservices-LUIS-Programmatic,6
azure.com:cognitiveservices-LUIS-Runtime,1
azure.com:cognitiveservices-TextAnalytics,5
azure.com:commerce,1
azure.com:compute,3
azure.com:compute-containerService,5
azure.com:compute-disk,2
azure.com:compute-runCommands,5
azure.com:compute-skus,1
azure.com:compute-swagger,1
azure.com:consumption,5
azure.com:containerinstance-containerInstance,5
azure.com:containerregistry,4
azure.com:containerservices-containerService,5
azure.com:containerservices-location,1
azure.com:containerservices-managedClusters,5
azure.com:cosmos-db,4
azure.com:customer-insights,3
azure.com:datacatalog,5
azure.com:datafactory,3
azure.com:datalake-analytics-account,4
azure.com:datalake-analytics-catalog,3
azure.com:datalake-analytics-job,2
azure.com:datalake-store-account,4
azure.com:datalake-store-filesystem,5
azure.com:datamigration,4
azure.com:deviceprovisioningservices-iotdps,4
azure.com:devtestlabs-DTL,6
azure.com:dns,2
azure.com:domainservices,5
azure.com:eventgrid-EventGrid,4
azure.com:eventhub-EventHub,4
azure.com:hanaonazure,5
azure.com:hdinsight-applications,5
azure.com:hdinsight-capabilities,1
azure.com:hdinsight-cluster,5
azure.com:hdinsight-configurations,1
azure.com:hdinsight-extensions,5
azure.com:hdinsight-operations,1
azure.com:hdinsight-scriptActions,5
azure.com:intune,4
azure.com:iothub,4
azure.com:keyvault,3
azure.com:keyvault-providers,1
azure.com:keyvault-secrets,5
azure.com:locationbasedservices,2
azure.com:logic,3
azure.com:machinelearning-commitmentPlans,2
azure.com:machinelearning-webservices,2
azure.com:machinelearning-workspaces,2
azure.com:machinelearningcompute-machineLearningCompute,2
azure.com:machinelearningexperimentation-machineLearningExperimentation,2
azure.com:managementgroups-management,2
azure.com:managementpartner-ManagementPartner,5
azure.com:marketplaceordering-Agreements,5
azure.com:mediaservices-media,2
azure.com:migrate,4
azure.com:mobileengagement-mobile-engagement,3
azure.com:monitor-actionGroups_API,5
azure.com:monitor-activityLogAlerts_API,5
azure.com:monitor-activityLogs_API,1
azure.com:monitor-alertRulesIncidents_API,1
azure.com:monitor-alertRules_API,5
azure.com:monitor-autoscale_API,5
azure.com:monitor-baseline_API,1
azure.com:monitor-calculateBaseline_API,1
azure.com:monitor-diagnosticsSettingsCategories_API,1
azure.com:monitor-diagnosticsSettings_API,5
azure.com:monitor-eventCategories_API,1
azure.com:monitor-logProfiles_API,5
azure.com:monitor-metricDefinitions_API,1
azure.com:monitor-metrics_API,1
azure.com:monitor-operations_API,1
azure.com:monitor-serviceDiagnosticsSettings_API,5
azure.com:monitor-tenantActivityLogs_API,1
azure.com:msi-ManagedIdentity,5
azure.com:mysql,4
azure.com:network,6
azure.com:network-applicationGateway,2
azure.com:network-applicationSecurityGroup,5
azure.com:network-checkDnsAvailability,1
azure.com:network-endpointService,1
azure.com:network-expressRouteCircuit,4
azure.com:network-loadBalancer,4
azure.com:network-networkInterface,2
azure.com:network-networkSecurityGroup,2
azure.com:network-networkWatcher,4
azure.com:network-operation,1
azure.com:network-publicIpAddress,5
azure.com:network-routeFilter,2
azure.com:network-routeTable,2
azure.com:network-serviceCommunity,1
azure.com:network-usage,1
azure.com:network-virtualNetwork,2
azure.com:network-virtualNetworkGateway,4
azure.com:network-vmssNetworkInterface,5
azure.com:network-vmssPublicIpAddress,5
azure.com:notificationhubs,4
azure.com:operationalinsights-OperationalInsights,4
azure.com:operationsmanagement-OperationsManagement,2
azure.com:policyinsights-policyEvents,2
azure.com:policyinsights-policyStates,4
azure.com:postgresql,4
azure.com:powerbidedicated,2
azure.com:powerbiembedded,2
azure.com:provisioningservices-iotdps,4
azure.com:recoveryservices-backup,5
azure.com:recoveryservices-registeredidentities,1
azure.com:recoveryservices-replicationusages,1
azure.com:recoveryservices-vaults,2
azure.com:recoveryservices-vaultusages,1
azure.com:recoveryservicesbackup,4
azure.com:recoveryservicesbackup-backupManagement,3
azure.com:recoveryservicesbackup-bms,2
azure.com:recoveryservicesbackup-jobs,1
azure.com:recoveryservicesbackup-operations,1
azure.com:recoveryservicesbackup-registeredIdentities,1
azure.com:recoveryservicessiterecovery-service,6
azure.com:redis,4
azure.com:relay,4
azure.com:reservations,2
azure.com:resourcehealth,5
azure.com:resources,3
azure.com:resources-features,5
azure.com:resources-links,5
azure.com:resources-locks,2
azure.com:resources-managedapplications,2
azure.com:resources-management,5
azure.com:resources-policy,2
azure.com:resources-policyAssignments,2
azure.com:resources-policyDefinitions,2
azure.com:resources-policySetDefinitions,2
azure.com:resources-subscriptions,5
azure.com:scheduler,2
azure.com:search,2
azure.com:search-searchindex,1
azure.com:search-searchservice,4
azure.com:servermanagement,4
azure.com:service-map-arm-service-map,4
azure.com:servicebus,3
azure.com:servicefabric,6
azure.com:sql-Databases,2
azure.com:sql-advisors,2
azure.com:sql-backupLongTermRetentionPolicies,5
azure.com:sql-backupLongTermRetentionVaults,5
azure.com:sql-backups,5
azure.com:sql-blobAuditingPolicies,1
azure.com:sql-cancelOperations,1
azure.com:sql-cancelPoolOperations,1
azure.com:sql-capabilities,1
azure.com:sql-checkNameAvailability,1
azure.com:sql-connectionPolicies,1
azure.com:sql-dataMasking,5
azure.com:sql-dataWarehouseUserActivities,1
azure.com:sql-databaseAutomaticTuning,1
azure.com:sql-databaseSecurityAlertPolicies,1
azure.com:sql-databases,2
azure.com:sql-deprecated,1
azure.com:sql-disasterRecoveryConfigurations,5
azure.com:sql-elasticPools,5
azure.com:sql-encryptionProtectors,5
azure.com:sql-failoverGroups,5
azure.com:sql-firewallRules,5
azure.com:sql-geoBackupPolicies,5
azure.com:sql-importExport,5
azure.com:sql-managedDatabases,5
azure.com:sql-metrics,5
azure.com:sql-operations,1
azure.com:sql-queries,5
azure.com:sql-renameDatabase,1
azure.com:sql-replicationLinks,5
azure.com:sql-restorePoints,5
azure.com:sql-serverAutomaticTuning,1
azure.com:sql-serverAzureADAdministrators,5
azure.com:sql-serverCommunicationLinks,5
azure.com:sql-serverDnsAliases,5
azure.com:sql-serverKeys,5
azure.com:sql-servers,5
azure.com:sql-serviceObjectives,1
azure.com:sql-sql.core,2
azure.com:sql-syncAgents,5
azure.com:sql-syncGroups,2
azure.com:sql-syncMembers,5
azure.com:sql-tableAuditing,2
azure.com:sql-usages,1
azure.com:sql-virtualNetworkRules,5
azure.com:storage,2
azure.com:storageimportexport,2
azure.com:storsimple8000series-storsimple,6
azure.com:streamanalytics-functions,5
azure.com:streamanalytics-inputs,5
azure.com:streamanalytics-outputs,5
azure.com:streamanalytics-streamingjobs,2
azure.com:streamanalytics-subscriptions,1
azure.com:streamanalytics-transformations,5
azure.com:subscription-subscriptionDefinitions,5
azure.com:timeseriesinsights,4
azure.com:trafficmanager,2
azure.com:trafficmanager-trafficmanageranalytics,5
azure.com:visualstudio-Csm,2
azure.com:web-AppServiceCertificateOrders,4
azure.com:web-AppServiceEnvironments,3
azure.com:web-AppServicePlans,4
azure.com:web-CertificateRegistrationProvider,1
azure.com:web-Certificates,5
azure.com:web-DeletedWebApps,1
azure.com:web-Diagnostics,4
azure.com:web-DomainRegistrationProvider,1
azure.com:web-Domains,2
azure.com:web-Provider,5
azure.com:web-Recommendations,5
azure.com:web-ResourceProvider,2
azure.com:web-TopLevelDomains,5
azure.com:web-WebApps,6
azure.com:web-logicAppsManagementClient,2
azure.com:web-service,6
bbc.co.uk,3
bbc.com,4
bbci.co.uk,4
bclaws.ca:bclaws,5
beanstream.com,2
beezup.com,6
betfair.com,1
bigoven.com,3
bikewise.org,5
bitbucket.org,6
blazemeter.com,2
bluemix.net:containers,3
botify.com,3
box.com:authorization,1
box.com:content,6
box.com:token,1
box.com:upload,2
brandlovers.com,3
brex.io,4
browshot.com,4
bufferapp.com,4
bungie.net,6
callfire.com,6
cambase.io,2
carbondoomsday.com,5
ccp.is,6
cenit.io,4
channel4.com,3
circleci.com,4
circuitsandbox.net,3
cisco.com,4
citrixonline.com:gotomeeting,4
citrixonline.com:scim,2
citycontext.com,5
clarify.io,4
clever-cloud.com,6
clever.com,3
clickmeter.com,6
cloudmersive.com:ocr,1
cnab-online.herokuapp.com,5
code-scan.com,1
consumerfinance.gov,5
core.ac.uk,4
cybertaxonomy.eu,1
data.gov,5
data2crm.com,3
dataatwork.org,2
datumbox.com,2
deeparteffects.com,5
deutschebahn.com:betriebsstellen,1
deutschebahn.com:fahrplan,5
deutschebahn.com:fasta,5
deutschebahn.com:flinkster,2
deutschebahn.com:reisezentren,5
deutschebahn.com:stada,5
digitallinguistics.io,4
docker.com:engine,6
docusign.net,6
domainsdb.info,1
dracoon.team,6
dropx.io,5
dweet.io,2
ebay.com:buy-browse,5
ebay.com:buy-feed,1
ebay.com:buy-marketing,5
ebay.com:commerce-taxonomy,5
ebay.com:sell-fulfillment,5
envoice.in,4
epa.gov:air,2
epa.gov:case,2
epa.gov:cwa,4
epa.gov:dfr,3
epa.gov:echo,2
epa.gov:eff,2
epa.gov:rcra,2
epa.gov:sdw,2
etmdb.com,4
europeana.eu,2
exavault.com,3
fantasydata.net:cbb-v3-scores,2
fantasydata.net:cbb-v3-stats,4
fantasydata.net:cfb-v3-scores,2
fantasydata.net:golf-v2,2
fantasydata.net:mlb-v3-play-by-play,1
fantasydata.net:mlb-v3-projections,5
fantasydata.net:mlb-v3-projections-dfsr,1
fantasydata.net:mlb-v3-rotoballer-articles,5
fantasydata.net:mlb-v3-rotoballer-premium-news,5
fantasydata.net:mlb-v3-scores,4
fantasydata.net:mlb-v3-stats,4
fantasydata.net:nascar-v2,5
fantasydata.net:nba-v3-play-by-play,1
fantasydata.net:nba-v3-projections,5
fantasydata.net:nba-v3-rotoballer-articles,5
fantasydata.net:nba-v3-rotoballer-premium-news,5
fantasydata.net:nba-v3-scores,2
fantasydata.net:nba-v3-stats,4
fantasydata.net:nfl-v3-play-by-play,1
fantasydata.net:nfl-v3-projections,2
fantasydata.net:nfl-v3-projections-dfsr,1
fantasydata.net:nfl-v3-rotoballer-articles,5
fantasydata.net:nfl-v3-rotoballer-premium-news,5
fantasydata.net:nfl-v3-scores,4
fantasydata.net:nfl-v3-stats,3
fantasydata.net:nhl-v3-play-by-play,1
fantasydata.net:nhl-v3-projections,5
fantasydata.net:nhl-v3-scores,4
fantasydata.net:nhl-v3-stats,4
fantasydata.net:soccer-v3-projections,5
fantasydata.net:soccer-v3-scores,4
fantasydata.net:soccer-v3-stats,4
figshare.com,6
firebrowse.org,4
flat.io,3
flickr.com,4
formapi.io,5
freesound.org,1
funtranslations.com,3
furkot.com,1
geneea.com,2
geodesystems.com,6
getgo.com:gototraining,4
getgo.com:gotowebinar,3
getsandbox.com,2
gettyimages.com,3
giphy.com,2
gisgraphy.com,5
github.com,6
gitlab.com,6
googleapis.com:abusiveexperiencereport,5
googleapis.com:acceleratedmobilepageurl,1
googleapis.com:adexchangebuyer,3
googleapis.com:adexchangebuyer2,3
googleapis.com:adexchangeseller,4
googleapis.com:adexperiencereport,5
googleapis.com:admin,2
googleapis.com:adsense,3
googleapis.com:adsensehost,4
googleapis.com:analytics,6
googleapis.com:analyticsreporting,1
googleapis.com:androiddeviceprovisioning,4
googleapis.com:androidenterprise,6
googleapis.com:androidmanagement,4
googleapis.com:androidpublisher,3
googleapis.com:appengine,3
googleapis.com:appsactivity,1
googleapis.com:appstate,2
googleapis.com:bigquery,4
googleapis.com:bigquerydatatransfer,4
googleapis.com:blogger,3
googleapis.com:books,3
googleapis.com:calendar,3
googleapis.com:chat,2
googleapis.com:civicinfo,2
googleapis.com:classroom,3
googleapis.com:cloudbilling,2
googleapis.com:cloudbuild,4
googleapis.com:clouddebugger,2
googleapis.com:clouderrorreporting,2
googleapis.com:cloudfunctions,4
googleapis.com:cloudiot,4
googleapis.com:cloudkms,4
googleapis.com:cloudmonitoring,2
googleapis.com:cloudresourcemanager,3
googleapis.com:cloudshell,5
googleapis.com:cloudtasks,4
googleapis.com:cloudtrace,5
googleapis.com:clouduseraccounts,4
googleapis.com:compute,6
googleapis.com:consumersurveys,4
googleapis.com:container,3
googleapis.com:content,6
googleapis.com:customsearch,1
googleapis.com:dataflow,3
googleapis.com:dataproc,4
googleapis.com:datastore,4
googleapis.com:deploymentmanager,4
googleapis.com:dfareporting,6
googleapis.com:digitalassetlinks,5
googleapis.com:discovery,5
googleapis.com:dlp,4
googleapis.com:dns,2
googleapis.com:doubleclickbidmanager,2
googleapis.com:doubleclicksearch,4
googleapis.com:drive,3
googleapis.com:firebasedynamiclinks,5
googleapis.com:firebaseremoteconfig,5
googleapis.com:firebaserules,2
googleapis.com:firestore,4
googleapis.com:fitness,4
googleapis.com:fusiontables,3
googleapis.com:games,6
googleapis.com:gamesConfiguration,4
googleapis.com:gamesManagement,3
googleapis.com:genomics,3
googleapis.com:gmail,3
googleapis.com:groupsmigration,1
googleapis.com:groupssettings,5
googleapis.com:iam,4
googleapis.com:identitytoolkit,4
googleapis.com:kgsearch,1
googleapis.com:language,2
googleapis.com:licensing,2
googleapis.com:logging,4
googleapis.com:manufacturers,5
googleapis.com:mirror,4
googleapis.com:ml,4
googleapis.com:monitoring,4
googleapis.com:oauth2,2
googleapis.com:oslogin,2
googleapis.com:pagespeedonline,1
googleapis.com:partners,4
googleapis.com:people,4
googleapis.com:playcustomapp,1
googleapis.com:playmoviespartner,2
googleapis.com:plus,4
googleapis.com:plusDomains,4
googleapis.com:poly,2
googleapis.com:prediction,2
googleapis.com:proximitybeacon,4
googleapis.com:pubsub,4
googleapis.com:qpxExpress,1
googleapis.com:replicapool,4
googleapis.com:replicapoolupdater,4
googleapis.com:reseller,4
googleapis.com:resourceviews,4
googleapis.com:runtimeconfig,5
googleapis.com:safebrowsing,2
googleapis.com:script,4
googleapis.com:searchconsole,1
googleapis.com:serviceconsumermanagement,2
googleapis.com:servicecontrol,2
googleapis.com:servicemanagement,4
googleapis.com:serviceusage,2
googleapis.com:serviceuser,2
googleapis.com:sheets,4
googleapis.com:siteVerification,2
googleapis.com:slides,2
googleapis.com:sourcerepo,2
googleapis.com:spanner,3
googleapis.com:spectrum,2
googleapis.com:speech,5
googleapis.com:sqladmin,3
googleapis.com:storage,3
googleapis.com:storagetransfer,2
googleapis.com:streetviewpublish,2
googleapis.com:surveys,4
googleapis.com:tagmanager,3
googleapis.com:taskqueue,2
googleapis.com:tasks,4
googleapis.com:testing,2
googleapis.com:toolresults,4
googleapis.com:tpu,4
googleapis.com:tracing,2
googleapis.com:translate,2
googleapis.com:urlshortener,5
googleapis.com:vault,4
googleapis.com:videointelligence,1
googleapis.com:vision,1
googleapis.com:webfonts,1
googleapis.com:webmasters,4
googleapis.com:youtube,3
googleapis.com:youtubeAnalytics,2
googleapis.com:youtubereporting,2
gov.bc.ca:bcdc,4
gov.bc.ca:bcgnws,2
gov.bc.ca:geocoder,2
gov.bc.ca:geomark,5
gov.bc.ca:jobposting,5
gov.bc.ca:news,4
gov.bc.ca:open511,5
gov.bc.ca:router,5
graphhopper.com,1
greenpeace.org,5
gsa.gov,5
hackathonwatch.com,5
haloapi.com:metadata,3
haloapi.com:profile,5
haloapi.com:stats,4
haloapi.com:ugc,5
healthcare.gov,4
hetras-certification.net:booking,4
hetras-certification.net:hotel,4
hhs.gov,4
highwaysengland.co.uk,2
hsbc.com,4
icons8.com,5
idtbeyond.com,2
ijenko.net,3
illumidesk.com,6
import.io:data,1
import.io:extraction,1
import.io:rss,1
import.io:run,1
import.io:schedule,5
inboxroute.com,2
infermedica.com,4
instagram.com,4
instawell.com,2
iqualify.com,3
isbndb.com,5
isendpro.com,2
iva-api.com,6
je-apis.com,3
jirafe.com,5
jumpseller.com,6
just-eat.co.uk,2
koomalooma.com,1
kubernetes.io,6
landregistry.gov.uk:deed,1
launchdarkly.com,3
learnifier.com,4
letmc.com:basic-tier,3
letmc.com:customer,4
letmc.com:diary,5
letmc.com:free-tier,3
letmc.com:maintenance,1
letmc.com:reporting,1
link.fish,5
loganalytics.io:operationalinsights-OperationalInsights,1
lotadata.com,5
lufthansa.com:partner,4
lufthansa.com:public,2
lyft.com,4
magento.com,6
magick.nu,2
mandrillapp.com,6
mashape.com:geodb,4
mcw.edu,3
medium.com,5
miataru.com,5
microsoft.com:cognitiveservices-CustomSearch,1
microsoft.com:cognitiveservices-EntitySearch,1
microsoft.com:cognitiveservices-ImageSearch,5
microsoft.com:cognitiveservices-NewsSearch,5
microsoft.com:cognitiveservices-Prediction,5
microsoft.com:cognitiveservices-SpellCheck,1
microsoft.com:cognitiveservices-Training,4
microsoft.com:cognitiveservices-VideoSearch,5
microsoft.com:cognitiveservices-WebSearch,1
moonmoonmoonmoon.com,1
motaword.com,3
mozilla.com:kinto,4
nativeads.com,5
naviplancentral.com:factfinder,6
naviplancentral.com:plan,3
nba.com,6
neowsapp.com,5
netatmo.net,4
netlicensing.io,4
netlify.com,3
neutrinoapi.com,4
nfusionsolutions.biz,2
noosh.com,3
npr.org,4
nrel.gov:building-case-studies,1
nrel.gov:transportation-incentives-laws,5
nsidc.org,5
nytimes.com:archive,1
nytimes.com:article_search,1
nytimes.com:books_api,2
nytimes.com:community,2
nytimes.com:geo_api,1
nytimes.com:most_popular_api,5
nytimes.com:movie_reviews,5
nytimes.com:semantic_api,1
nytimes.com:times_tags,1
nytimes.com:timeswire,5
nytimes.com:top_stories,1
o2.cz:mobility,1
o2.cz:sociodemo,5
oceandrivers.com,2
omdbapi.com,1
openapi-converter.herokuapp.com,5
openbanking.org.uk,2
opencagedata.com,1
opendatasoft.com,3
openfintech.io,4
openstf.io,2
opentargets.io,4
orghunter.com,5
osf.io,6
osisoft.com,6
owler.com,2
oxforddictionaries.com,4
paccurate.io,1
pandorabots.com,2
passwordutility.net,1
patientview.org,2
paylocity.com,4
payments.service.gov.uk:payments,2
payrun.io,6
peel-ci.com,5
personio.de:authentication,1
personio.de:personnel,5
phila.gov:pollingplaces,1
polygon.io,2
