,swagger,info,host,basePath,schemes,consumes,produces,paths,definitions,parameters,responses,securityDefinitions,security,tags,externalDocs,implemented fields,missing fields,label
mashape.com:geodb,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,23
mcw.edu,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,23
medium.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,10,5,23
miataru.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,23
microsoft.com:cognitiveservices-CustomSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,10
microsoft.com:cognitiveservices-EntitySearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,10
microsoft.com:cognitiveservices-ImageSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,10
microsoft.com:cognitiveservices-NewsSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,10
microsoft.com:cognitiveservices-Prediction,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,10
microsoft.com:cognitiveservices-SpellCheck,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,10
microsoft.com:cognitiveservices-Training,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,8,7,10
microsoft.com:cognitiveservices-VideoSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,10
microsoft.com:cognitiveservices-WebSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,10
moonmoonmoonmoon.com,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,23
motaword.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,23
mozilla.com:kinto,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,9,6,23
nativeads.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,23
naviplancentral.com:factfinder,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,23
naviplancentral.com:plan,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,23
nba.com,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,7,8,23
neowsapp.com,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,23
netatmo.net,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,12,3,9
netlicensing.io,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,6
netlify.com,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,12,3,23
neutrinoapi.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,23
nfusionsolutions.biz,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,23
noosh.com,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,23
npr.org,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,13,2,15
nrel.gov:building-case-studies,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,10,5,22
nrel.gov:transportation-incentives-laws,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,10,5,22
nsidc.org,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,15
nytimes.com:archive,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,23
nytimes.com:article_search,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,23
nytimes.com:books_api,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,23
nytimes.com:community,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,23
nytimes.com:geo_api,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,23
nytimes.com:most_popular_api,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,3,23
nytimes.com:movie_reviews,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,23
nytimes.com:semantic_api,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,23
nytimes.com:times_tags,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,10,5,23
nytimes.com:timeswire,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,23
nytimes.com:top_stories,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,23
o2.cz:mobility,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,9,6,25
o2.cz:sociodemo,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,9,6,25
oceandrivers.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,23
omdbapi.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,23
openapi-converter.herokuapp.com,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,11,4,23
openbanking.org.uk,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,15
opencagedata.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,10,5,23
opendatasoft.com,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,12,3,23
openfintech.io,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,10,5,6
openstf.io,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,6
opentargets.io,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,9,6,6
orghunter.com,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,9,6,23
osf.io,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,6
osisoft.com,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,23
owler.com,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,11,4,23
oxforddictionaries.com,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,23
paccurate.io,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,6
pandorabots.com,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,9,6,23
passwordutility.net,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,9
patientview.org,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,9,6,15
paylocity.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,23
payments.service.gov.uk:payments,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,8,7,22
payrun.io,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,10,5,6
peel-ci.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,23
personio.de:authentication,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,23
personio.de:personnel,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,23
phila.gov:pollingplaces,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,22
polygon.io,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,9,6,6
postmarkapp.com:account,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,10,5,23
postmarkapp.com:server,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,10,5,23
posty-api.herokuapp.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,23
ptv.vic.gov.au,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,22
qualpay.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,23
quotes.rest,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,9,6,23
rbaskets.in,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,25
rebilly.com,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14,1,23
receptive.io,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,11,4,6
refugerestrooms.org,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,15
reverb.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,23
ritc.io,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,6
ritekit.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,23
roaring.io,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,8,7,6
rottentomatoes.com,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,13,2,23
rummblelabs.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,23
runscope.com,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,12,3,23
salesloft.com,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,8,7,23
schooldigger.com,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,23
scrapewebsite.email,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,25
selectpdf.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,23
semantria.com,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,10,5,23
sendgrid.com,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,10,5,23
shipstation.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,23
simplyrets.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,23
slack.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,10,5,23
slicebox.local,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,23
slideroom.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,23
smart-me.com,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,7,8,23
solarvps.com,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,9,6,23
spectrocoin.com,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,23
spinbot.net,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,12,3,9
spinitron.com,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,11,4,23
spotify.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,23
squareup.com,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,10,5,23
stackexchange.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,23
staging-ecotaco.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,23
statsocial.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,23
stoplight.io,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,11,4,6
storecove.com,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,23
stripe.com,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,23
surrey.ca:open511,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,2
surrey.ca:trafficloops,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,2
swagger.io:generator,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,6
swaggerhub.com,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,9,6,23
synq.fm,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,9,6,23
taggun.io,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,6
taxamo.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,23
taxrates.io,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,6
tfl.gov.uk,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,8,7,22
thenounproject.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,9,6,23
thesmsworks.co.uk,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,23
thetvdb.com,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,12,3,23
traccar.org,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,15
transavia.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,23
trello.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,10,5,23
turbinelabs.io,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,11,4,6
tvmaze.com,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,23
twilio.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,23
twinehealth.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,23
twitter.com,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,6,9,23
tyk.com,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,6,9,23
uebermaps.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,23
vatapi.com,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,10,5,23
versioneye.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,23
vestorly.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,10,5,23
victorops.com,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,11,4,23
visagecloud.com,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,23
vocadb.net,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,6,9,9
voodoomfg.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,23
waag.org,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,15
watchful.li,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,9,6,23
waterlinked.com,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,9,6,23
wavecell.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,9,6,23
wealthport.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,23
weatherbit.io,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,6
weber-gesamtausgabe.de,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,10,5,23
whapi.com:accounts,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,17
whapi.com:bets,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,17
whapi.com:locations,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,17
whapi.com:numbers,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,17
whapi.com:sessions,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,10,5,17
whapi.com:sportsdata,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,17
who-hosts-this.com,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,10,5,23
wikimedia.org,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,15
windows.net:batch-BatchService,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,9,6,9
windows.net:graphrbac,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,11,4,9
winning.email,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,25
winsms.co.za,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,23
wmata.com:bus-realtime,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,20
wmata.com:bus-route,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,20
wmata.com:incidents,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,20
wmata.com:rail-realtime,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,20
wmata.com:rail-station,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,20
wordassociations.net,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,9
wordnik.com,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,11,4,23
wowza.com,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,14,1,23
wso2apistore.com:transform,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,7,8,23
xero.com,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,12,3,23
xkcd.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,23
yunbi.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,23
zalando.com,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,23
zappiti.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,23
zoom.us,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,14,1,25
zoomconnect.com,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,23
zuora.com,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,11,4,23
