"","X","swagger","info","host","basePath","schemes","consumes","produces","paths","definitions","parameters","responses","securityDefinitions","security","tags","externalDocs","title","description","termsOfService","contact","license","version","pam_fit$clustering"
"681","googleapis.com:cloudbuild",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"682","googleapis.com:clouddebugger",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"683","googleapis.com:clouderrorreporting",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"684","googleapis.com:cloudfunctions",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"685","googleapis.com:cloudiot",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"686","googleapis.com:cloudkms",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"687","googleapis.com:cloudmonitoring",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"688","googleapis.com:cloudresourcemanager",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"689","googleapis.com:cloudshell",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"690","googleapis.com:cloudtasks",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"691","googleapis.com:cloudtrace",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"692","googleapis.com:clouduseraccounts",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"693","googleapis.com:compute",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"694","googleapis.com:consumersurveys",1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,8
"695","googleapis.com:container",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"696","googleapis.com:content",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"697","googleapis.com:customsearch",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"698","googleapis.com:dataflow",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"699","googleapis.com:dataproc",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"700","googleapis.com:datastore",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"701","googleapis.com:deploymentmanager",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"702","googleapis.com:dfareporting",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"703","googleapis.com:digitalassetlinks",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"704","googleapis.com:discovery",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2
"705","googleapis.com:dlp",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"706","googleapis.com:dns",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"707","googleapis.com:doubleclickbidmanager",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"708","googleapis.com:doubleclicksearch",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"709","googleapis.com:drive",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"710","googleapis.com:firebasedynamiclinks",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"711","googleapis.com:firebaseremoteconfig",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2
"712","googleapis.com:firebaserules",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"713","googleapis.com:firestore",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,8
"714","googleapis.com:fitness",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"715","googleapis.com:fusiontables",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"716","googleapis.com:games",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"717","googleapis.com:gamesConfiguration",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"718","googleapis.com:gamesManagement",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"719","googleapis.com:genomics",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"720","googleapis.com:gmail",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"721","googleapis.com:groupsmigration",1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"722","googleapis.com:groupssettings",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"723","googleapis.com:iam",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"724","googleapis.com:identitytoolkit",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"725","googleapis.com:kgsearch",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"726","googleapis.com:language",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"727","googleapis.com:licensing",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"728","googleapis.com:logging",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"729","googleapis.com:manufacturers",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"730","googleapis.com:mirror",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"731","googleapis.com:ml",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"732","googleapis.com:monitoring",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"733","googleapis.com:oauth2",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"734","googleapis.com:oslogin",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"735","googleapis.com:pagespeedonline",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"736","googleapis.com:partners",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"737","googleapis.com:people",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"738","googleapis.com:playcustomapp",1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"739","googleapis.com:playmoviespartner",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"740","googleapis.com:plus",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"741","googleapis.com:plusDomains",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"742","googleapis.com:poly",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"743","googleapis.com:prediction",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"744","googleapis.com:proximitybeacon",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"745","googleapis.com:pubsub",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"746","googleapis.com:qpxExpress",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"747","googleapis.com:replicapool",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"748","googleapis.com:replicapoolupdater",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"749","googleapis.com:reseller",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"750","googleapis.com:resourceviews",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"751","googleapis.com:runtimeconfig",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"752","googleapis.com:safebrowsing",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"753","googleapis.com:script",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"754","googleapis.com:searchconsole",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"755","googleapis.com:serviceconsumermanagement",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"756","googleapis.com:servicecontrol",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"757","googleapis.com:servicemanagement",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"758","googleapis.com:serviceusage",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"759","googleapis.com:serviceuser",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"760","googleapis.com:sheets",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"761","googleapis.com:siteVerification",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"762","googleapis.com:slides",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"763","googleapis.com:sourcerepo",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"764","googleapis.com:spanner",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"765","googleapis.com:spectrum",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"766","googleapis.com:speech",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"767","googleapis.com:sqladmin",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"768","googleapis.com:storage",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"769","googleapis.com:storagetransfer",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"770","googleapis.com:streetviewpublish",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"771","googleapis.com:surveys",1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,2
"772","googleapis.com:tagmanager",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"773","googleapis.com:taskqueue",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"774","googleapis.com:tasks",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"775","googleapis.com:testing",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"776","googleapis.com:toolresults",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"777","googleapis.com:tpu",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"778","googleapis.com:tracing",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"779","googleapis.com:translate",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"780","googleapis.com:urlshortener",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"781","googleapis.com:vault",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"782","googleapis.com:videointelligence",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"783","googleapis.com:vision",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"784","googleapis.com:webfonts",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2
"785","googleapis.com:webmasters",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"786","googleapis.com:youtube",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"787","googleapis.com:youtubeAnalytics",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"788","googleapis.com:youtubereporting",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"789","gov.bc.ca:bcdc",0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,2
"790","gov.bc.ca:bcgnws",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1
"791","gov.bc.ca:geocoder",0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2
"792","gov.bc.ca:geomark",0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2
"793","gov.bc.ca:gwells",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,3
"794","gov.bc.ca:jobposting",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"795","gov.bc.ca:news",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
"796","gov.bc.ca:open511",0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2
"797","gov.bc.ca:router",0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2
"798","graphhopper.com",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,3
"799","greenpeace.org",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
"800","gsa.gov",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1
"801","hackathonwatch.com",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
"802","haloapi.com:metadata",1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,3
"803","haloapi.com:profile",1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,3
"804","haloapi.com:stats",1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,3
"805","haloapi.com:ugc",1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,3
"806","healthcare.gov",1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,8
"807","hetras-certification.net:booking",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"808","hetras-certification.net:hotel",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"809","hhs.gov",1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,2
"810","highwaysengland.co.uk",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
"811","hillbillysoftware.com:shinobi",1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"812","hsbc.com",1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
"813","icons8.com",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"814","idtbeyond.com",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,4
"815","ijenko.net",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,6
"816","illumidesk.com",1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,6
"817","import.io:data",1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,8
"818","import.io:extraction",1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,8
"819","import.io:rss",1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,8
"820","import.io:run",1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,4
"821","import.io:schedule",1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,4
"822","inboxroute.com",1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,3
"823","infermedica.com",1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1
"824","instagram.com",1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,2
"825","instawell.com",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1
"826","iqualify.com",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,8
"827","isbndb.com",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,3
"828","isendpro.com",1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1
"829","iva-api.com",1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,2
"830","je-apis.com",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1
"831","jirafe.com",1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,2
"832","jumpseller.com",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1
"833","just-eat.co.uk",1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1
"834","koomalooma.com",1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,3
"835","kubernetes.io",1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"836","landregistry.gov.uk:deed",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1
"837","launchdarkly.com",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,5
"838","learnifier.com",1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1
"839","letmc.com:basic-tier",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,3
"840","letmc.com:customer",1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,6
"841","letmc.com:diary",1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,3
"842","letmc.com:free-tier",1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,6
"843","letmc.com:maintenance",1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,6
"844","letmc.com:reporting",1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,6
"845","link.fish",1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,2
"846","lotadata.com",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,3
"847","lufthansa.com:partner",1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,6
"848","lufthansa.com:public",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,6
"849","lyft.com",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,3
"850","magento.com",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,4
"851","magick.nu",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1
"852","mandrillapp.com",1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,8
"853","mashape.com:geodb",1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,4
"854","mcw.edu",1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,4
"855","medium.com",1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,3
"856","miataru.com",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1
"857","microsoft.com:cognitiveservices-CustomSearch",1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,3
"858","microsoft.com:cognitiveservices-EntitySearch",1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,3
"859","microsoft.com:cognitiveservices-ImageSearch",1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,3
"860","microsoft.com:cognitiveservices-NewsSearch",1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,3
"861","microsoft.com:cognitiveservices-Prediction",1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1
"862","microsoft.com:cognitiveservices-SpellCheck",1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,3
"863","microsoft.com:cognitiveservices-Training",1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1
"864","microsoft.com:cognitiveservices-VideoSearch",1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,3
"865","microsoft.com:cognitiveservices-WebSearch",1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,3
"866","moonmoonmoonmoon.com",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"867","motaword.com",1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,4
"868","mozilla.com:kinto",1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,4
"869","nativeads.com",1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"870","naviplancentral.com:factfinder",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1
"871","naviplancentral.com:plan",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1
"872","nba.com",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
"873","neowsapp.com",1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,4
"874","netatmo.net",1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,5
"875","netlicensing.io",1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,4
"876","netlify.com",1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,3
"877","neutrinoapi.com",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,3
"878","nfusionsolutions.biz",1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,3
"879","noosh.com",1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,3
"880","npr.org",1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,5
"881","nrel.gov:building-case-studies",1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,3
"882","nrel.gov:transportation-incentives-laws",1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,3
"883","nsidc.org",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1
"884","nytimes.com:archive",1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,3
"885","nytimes.com:article_search",1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,3
"886","nytimes.com:books_api",1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,5
"887","nytimes.com:community",1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,5
"888","nytimes.com:geo_api",1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,3
"889","nytimes.com:most_popular_api",1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,5
"890","nytimes.com:movie_reviews",1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,3
"891","nytimes.com:semantic_api",1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,3
"892","nytimes.com:times_tags",1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,3
"893","nytimes.com:timeswire",1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,3
"894","nytimes.com:top_stories",1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,3
"895","o2.cz:mobility",1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1
"896","o2.cz:sociodemo",1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1
"897","oceandrivers.com",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1
"898","omdbapi.com",1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,5
"899","openapi-converter.herokuapp.com",1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,5
"900","openbanking.org.uk",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"901","opencagedata.com",1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
"902","opendatanetwork.com",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"903","opendatasoft.com",1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,3
"904","openfintech.io",1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1
"905","openstf.io",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,4
"906","opentargets.io",1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,4
"907","orghunter.com",1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,3
"908","osf.io",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1
"909","osisoft.com",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
"910","owler.com",1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,3
"911","oxforddictionaries.com",1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1
"912","paccurate.io",1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
"913","pandorabots.com",1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,3
"914","passwordutility.net",1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,4
"915","patientview.org",1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,4
"916","paylocity.com",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,3
"917","payments.service.gov.uk:payments",1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1
"918","payrun.io",1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1
"919","peel-ci.com",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1
